epoch,loss,acc,val_loss,val_acc
1,1.605831523656845,0.298875,1.6078547239303589,0.296875
1,1.6077364332675934,0.297,1.5611356496810913,0.34375
1,1.6103337302207947,0.294375,1.592195749282837,0.3125
1,1.6078252589702606,0.296875,1.6547977924346924,0.25
1,1.61500319814682,0.2896875,1.592549443244934,0.3125
1,1.6189250802993775,0.28575,1.6699187755584717,0.234375
1,1.6270408306121826,0.277625,1.576629877090454,0.328125
1,1.638822697162628,0.2658125,1.5297201871871948,0.375
1,1.638674493074417,0.2659375,1.7481443881988525,0.15625
1,1.6379129576683045,0.2666875,1.6073691844940186,0.296875
1,1.6445194115638733,0.2600625,1.6385773420333862,0.265625
1,1.6459718487262727,0.258625,1.6389925479888916,0.265625
1,1.647259800195694,0.2573125,1.6082713603973389,0.296875
1,1.6665938241481781,0.2379375,1.7012461423873901,0.203125
1,1.6728284096717834,0.2316875,1.6386692523956299,0.265625
1,1.6703281335830689,0.2341875,1.6080265045166016,0.296875
1,1.6724411656856537,0.2320625,1.5763665437698364,0.328125
1,1.6611852011680603,0.243375,1.6543816328048706,0.25
2,1.5888348973989486,0.3159375,1.6081418991088867,0.296875
2,1.5928340686559677,0.3119375,1.6701910495758057,0.234375
2,1.5955174032449722,0.3093125,1.5456616878509521,0.359375
2,1.585666890501976,0.3191875,1.6546375751495361,0.25
2,1.5872935417890548,0.3175625,1.7011797428131104,0.203125
2,1.5788100394010545,0.3260625,1.5609453916549683,0.34375
2,1.5697272416353225,0.3351875,1.6857386827468872,0.21875
2,1.5658121401071547,0.339125,1.6078159809112549,0.296875
2,1.5568292158842088,0.348125,1.5298807621002197,0.375
2,1.5521923948526382,0.35275,1.5299839973449707,0.375
2,1.5732831472158433,0.3315625,1.5922279357910156,0.3125
2,1.6271999297142028,0.2775,1.5457985401153564,0.359375
2,1.615230805873871,0.2895,1.7008445262908936,0.203125
2,1.628288948535919,0.276375,1.6234198808670044,0.28125
2,1.6370033929347991,0.267625,1.5767881870269775,0.328125
2,1.6354167892932892,0.2691875,1.5456010103225708,0.359375
2,1.6388215339183807,0.2658125,1.6389366388320923,0.265625
2,1.631849583387375,0.2728125,1.545663833618164,0.359375
2,1.635645334482193,0.269,1.6237123012542725,0.28125
2,1.6349047744274139,0.26975,1.5612298250198364,0.34375
2,1.6393275282382964,0.2653125,1.6077431440353394,0.296875
2,1.6381458556652069,0.2665,1.5612634420394897,0.34375
2,1.6460759799480438,0.2585625,1.66996169090271,0.234375
2,1.6493843159675599,0.25525,1.6547176837921143,0.25
2,1.6370452642440796,0.267625,1.6073800325393677,0.296875
2,1.6388360471725465,0.2658125,1.576606273651123,0.328125
2,1.6392205204963683,0.2654375,1.5454810857772827,0.359375
2,1.636857488155365,0.26775,1.6391632556915283,0.265625
2,1.6328380904197692,0.27175,1.7324142456054688,0.171875
2,1.639884116411209,0.2646875,1.5923084020614624,0.3125
2,1.644130526304245,0.2604375,1.5141072273254395,0.390625
2,1.6425240375995636,0.2620625,1.5764150619506836,0.328125
2,1.642914575099945,0.2616875,1.6078236103057861,0.296875
2,1.6395541577339172,0.2650625,1.5922402143478394,0.3125
2,1.643845469236374,0.26075,1.6235548257827759,0.28125
2,1.6482589502334595,0.2563125,1.623355507850647,0.28125
2,1.6517182779312134,0.252875,1.6234396696090698,0.28125
2,1.6438367645740508,0.26075,1.6081044673919678,0.296875
2,1.645847722530365,0.25875,1.5924254655838013,0.3125
2,1.6536712534427642,0.2509375,1.5769909620285034,0.328125
2,1.6363420131206512,0.2683125,1.6858739852905273,0.21875
2,1.6300350606441498,0.274625,1.6079082489013672,0.296875
2,1.626827936410904,0.277875,1.6544694900512695,0.25
2,1.6248521327972412,0.2798125,1.6078945398330688,0.296875
2,1.6232061848640442,0.2814375,1.592171311378479,0.3125
2,1.6201590929031373,0.2845,1.6077637672424316,0.296875
2,1.6149238159656525,0.28975,1.639060139656067,0.265625
2,1.6069543073177337,0.29775,1.6389275789260864,0.265625
2,1.6094782454967498,0.29528125,1.6235949993133545,0.28125
2,1.6222971129417418,0.2824375,1.6704243421554565,0.234375
2,1.6225238349437714,0.2821875,1.6232990026474,0.28125
2,1.6196073427200317,0.285125,1.717088222503662,0.1875
2,1.6266299097537995,0.27809375,1.529940128326416,0.375
2,1.623656405210495,0.28103125,1.5925614833831787,0.3125
2,1.61809996175766,0.28665625,1.6700453758239746,0.234375
2,1.620963314294815,0.28378125,1.6858054399490356,0.21875
2,1.6166434111595154,0.28809375,1.6544418334960938,0.25
2,1.6209361996650695,0.2838125,1.6387742757797241,0.265625
2,1.6138026368618013,0.2909375,1.514365315437317,0.390625
2,1.613333399772644,0.291375,1.639082670211792,0.265625
2,1.6058325200080872,0.298875,1.7011066675186157,0.203125
2,1.6077385308742522,0.297,1.530178189277649,0.375
2,1.610336215019226,0.294375,1.7480040788650513,0.15625
2,1.6078244423866273,0.296875,1.5456570386886597,0.359375
2,1.6150024814605712,0.2896875,1.6545298099517822,0.25
2,1.6189254999160767,0.28575,1.5920687913894653,0.3125
2,1.6270412878990173,0.277625,1.5145701169967651,0.390625
2,1.6388216290473938,0.2658125,1.6702228784561157,0.234375
2,1.6386711859703065,0.2659375,1.701234221458435,0.203125
2,1.6379113852977754,0.2666875,1.6078368425369263,0.296875
2,1.6445180132389068,0.2600625,1.5922720432281494,0.3125
2,1.6459735968112945,0.258625,1.6076244115829468,0.296875
2,1.6472612862586975,0.2573125,1.5458768606185913,0.359375
2,1.6665921933650971,0.2379375,1.6235779523849487,0.28125
2,1.6728274083137513,0.2316875,1.4677088260650635,0.4375
2,1.67032772731781,0.2341875,1.5765340328216553,0.328125
2,1.6724384739398956,0.2320625,1.7013391256332397,0.203125
2,1.66118061876297,0.243375,1.6387985944747925,0.265625
